text,label
drkumarvishwas mlkhattar ye sabhi doshi police wale suspend kar diye gaye hain teen spo ko terminate kar diya g t co i6r0ahjxok,2
yadavji02 कन्या chor nhi di bhaga di hai boli phele ranchi m jaa kr illaj krwa dimag ka pr yaar jo v kho di tco adjgxlsje0,1
sending belated birthday wishes your way hope you had a fab time ano kye waah,0
yadavakhilesh yadav youtu be htpid2r6zqe ye hai samajwadi party k vichar jo apne baap ki ijjt n kre toti chor,2
aamaadmiparty arvindkejriwal sale chu arvind kezriwal wo hai jo aaj bhi tum jaise chatukhore ko apne pas bait t co 7ubwf3fdrs,1
saltator8 shantalasachin ikamranshahid randi maa ke pille modi se milne gaya iska matlab ye nahi ke modi ne uski t co edqh5hdvrb,1
dhanik itz aziz radhikachatter5 ganesh5g1 rubikaliyaquat abpnewstv abpnewshindi ssiddiqui12345 t co 6i60giy3pp,2
rt saintrampaljim nostradamus prediction about saint rampal ji maharaj worldvictorioussaint the great chyren will honestly reform the h,2
salute to sarfrazahmed for giving respect to national dress yeh world cup or pakistanio ka dil apka hoa t co bfoup3hkgv,0
swetadutta27 anurag tweeting arvindkejriwal jo apni maid ko 100rs ka paas banwa ke nhi de sakti wo badi badi bat t co ah5tfulmyh,0
aajtak narendramodi aajtak wale aaj bahut happy honge aajtak wale modi ke alawa kisi me intereste nhi rakhte h t co 9m8ivlscki,0
i love hanging with ma khya all we do is laugh,0
jagdishjojawar we get that here with dhokla fafda i don't know what it goes with but i just eat it as is i love it,0
kaushiki1406 jsdl official rbyb official it's good tht u see the defeat is learning process it's also very tru t co gdx1iatzbt,0
logicalbakwaas exactly i watched the all the matches by far but didn't feel like tweeting about it bc koi or hai hi nahi idhar,2
kamaalrkhan and a bollywood is it garbage off,2
irshad chandni chand ki hogyi to sitaro ka kya hoga aur agar memers ko logo se dar lagne laga to sala meme t co 7soexmyvpd,2
when atif aslam said koi apna nahi gham ke maaray hain hum i feel that,0
hehehehe love u mr lindo u are so cute n goofy n talented t co ws51dmhfoh,0
aahana iam aap bhi hamesha khush rahiye shaad o aabaad rahiye muskurati rahiye sehatmand rahiye achchi rahiye hame t co yl658tnooy,0
waglenikhil bc chutiya hai kya criminal cases hai to court ja na bhokne se kya hoga,1
abhaytsharma joya56656749 ram4505 singhdheeru85 tankarvind vickyaarya007 aapke irade theek nahi lag rahe hain mujhe,2
nelo tyga zwangamukhuthu its khaya i love this it's definitely lucifer alright,0
sarfaraz bhai have surely hired a good pr for world cup i guess but man larka bohat hard lag raha hai hamara t co nqld1vfjvm,0
gobhiji3 chai bechna bhi koi sharm ki baat nahi par tere jaise kaamchor nithalley vellley ko bus pappu ke 7200 t co y5acvcmfkj,1
yun dil toota ki jaise ki samundar me kisi ne patthar phenka ho aur wo patthar kitna gahra chala gaya iss baat ki t co wur7s0bktc,2
chalo ab yeh jo aarahay hain unko nokriyaan do pehlay hi 10 laakh log bekaar ho gaye hain in bacchon ko kaam ki tal t co on0d7an2af,1
icc henrygayle nicholas 47 windiescricket yh to henrygayle hai iske samne jcb ki kudai kuch kaam ka nhi hai,0
bas1kingg offl lawrence akshaykumar akki jab tak farhad samji ko world ka best director manega tab tak aisa hi kam chalana padega,2
samarth yep happens to me i just add love your work too so it goes ' thx love you love your work ' and now i t co fykirq5njt,2
pragya barthwal manyapande kuchh nahi kal india today ki debate me ise tejasvi surya ne dho dala tha uski bhad t co 8igvx61zqd,2
1991suraj1 mvijayshankar ayushyakhanna ashiquotes atishiaap gautamgambhir arey chutiye suraj ko likha yeh s t co pww0besfvi,1
bilkul g ye ghatiya log abhi enko badalna hi hoga jo greeb kashmiriyon ko rs 500 me kharid kar unse forces ko patha t co thlrwxiog1,2
rt arunsuikar devendr53380403 good morning sir happy saturday jay shree ram jay shree bajrangbali dada t co 2beewibpjp,0
waglenikhil tejasvi surya he need not to know chillar charane aathane like you,2
kanhaiyakumar kisi ki lash par ranjiniti ka naga nach sobha nahi deta aahat hum bhi hain par tumhari tarah desh j t co 3c6chvx6jv,1
hafeezmian6 dr khan manigmani8 takey wo apni baqi zindagi apne gunahon ki saza pakr jail main guzaren ameen,0
rt 109pelusa my first giveaway i wanted to give back to all of you so i am happy to announce that i ll be giving away some photocards,2
narendramodi vnarayanasami and we pray for your long and healthy life modi ji modi for 2024 teesri baar modi sarkaar,0
icc india ko harao aur trophy le jao taptanoffal to ati hai pal inji bai ne taha hai sale match thailne hain t co zndpbknmv5,1
rt cauclaim ap away from pepsi aim alchohol is mine elpy elegant play ' one year ' ssr super super rare sc,2
worldjat or jo chai wala land cruiser se chalta hai is level pe kyu laate ho rajneeti ko,1
sardanarohit sahi h ab news dikhao bina debate k serial ka episode movie scene eske alawa to kuch h hi nhi tum logo k pas godi media,1
aamirkhanindfc tum jio hajaro saal thanks a imrakhan and your full family,0
urdu mai likhte to shayad jeet jaati yeh to samajh hi nahi aaya hoga sarfaraz aur team ko t co ynu8de8ook,2
rt yaha rod yaha a soothing lo fi track hope you can enjoy it soundcloud np tco 3vhavqgxkg,0
sanakhan pk aurton ki aqal pe prda hy unhen apne elawa kch nzr nh ata,1
rt fasihrajput110 smirksilly mouse3355 damned girl you nailed it kuch logo ko ye bat samajh nai ati k malala is not a common girl,0
nimki mukhiya mujhe poora yakeen hai muslim kabhi hindu ke saath nahi ho sakta hi yadi huaa bhi to wo bus gaddari t co ldwgj0f09r,1
vivekoberoi vivek oberoi sir apka performance powerfull he laa javab blockbuster movie,0
kavitakaushik agar hindu marpeet kre to secularism agar muslim mar peet kre to secularism kaha chala jata h t co krth25d2g6,1
worldvictorioussaint saraswati marg darshan karne wala taran taran asia khand mein jis desh ke naam hindustan hind t co eysxraaqnj,2
waila1no dakurani aurat ka wo roop hai jo sirf jhoot ki machine hai aur bacha b 4months main bana k dey sacti hai haha,1
ghummans bikay hue ghumman tum khud to ghoomay huay ho hi aur haram ki khud bhi khaatay ho aur apnay ghar waalon t co zsz6xsal4w,1
amishdevgan rahulgandhi or koi rasta to bacha nahi to kare kya vaise unhone party ka growth kiya hai is bat k t co pwhzuh0sk3,1
whosunilgrover eid ke mauke per arahe hai apne salman bhaijan lekar bharat the movie unke fans ke liye yeh eidi hua unke taraf se,0
shaadi krne k baad 03 apr esse bache paeda karunga jo padosiyo ka jeena haram krde saale police protection lene pr majboor ho jaaye,1
faizanlakhani bakwas karta hey bc londay sara waqt zabbasofficial k sath tweeter per busy hotay hein practice t co 43m3rqnig4,1
myuiminya a anw good morning to beautiful swan minariing,0
rt xshaikha amouliias a7laaa ou a6yaaab aamal so grateful i got to know you this year you re truly a blessing thank you for,2
fi bgb takethat garybarlow hwigray officialmarko oooh so good bless em have fun xxx,0
iqrarulhassan jn khandanon ne hijrat ki apna sb kch lutwaya apne pyaron ki bay gor o kafan lashen uthain unhy blk t co fnyjohzive,1
happy birthday sona heiden my filmy duniya help line no 8866681188 2288 3388 4488 born 31 may 1943 ag t co w9hecsdeev,2
srksharry tottenham liverpool ko support nhi h liverpool ka kismat nhi h bc dekhunga hi nhi,1
rt anshuch79716462 illiterate bhakto ki sazaa ab pure india ko milegi jinki khud ki degrees fake h wo education department sambhalege,1
rt dr biya mubi 1214 jahan temporary jazbat hote hen wahan shyd ek time ata h k dil bhar jata h lekin jahan permanent muhabbat ho other,2
rt sami lsrk congratulations 2 jiya on completing 18k followers i wish you have many many more mubarak ho apko stay khush ch j,0
ye naaz ye andaaz humare nahi hote jholi me agar tumhare nahi hote bedaam hi bikjayenge bazare nabi me iss shaan t co vjz2nyhc9r,2
rt gscordovaaaaaaa salamat kay maam hue ug sushi t co csdokfxpxe,2
dhume why don't u take the place of modi bad solve all problem in minutes lecture dena bohut assan hai be,2
pm modi ji ko dobera bharat ka pm baneye jane ki hardik subhkamnayeaasa karta hu aap mere bharatvarsh ko vishav m t co iqpnmxayll,0
sumanku11203723 maine nahi dekhi but in raaz everything is superb song best the sabhi horror b shandar tha t co 52yyycpkfq,2
sambitswaraj sorry to hear this but koi baat nahi sir desh mai modi sarkar agaya,0
rt drop0ut pakistan team wo gandi aulaad hy jisay na to insaan rakh sakta hy na chor sakta hy,1
javedchudhry ahsaniqbalmna aur pakistani media per nach gana bhi band hona chahiye raat 12 bajey tamam tv channels band honey chahiye,1
anupampkher very good sabhi se anurodh hai ki desh ke liye soche or desh ke liye kare ak sachche desh b t co sytiitvvm6,0
margallass aray nhe nawaz sharif sala dulla hara walay ka pota hy tmhay kisi nay ghalat batya hy waisay bhe kapta t co ycw9dvuxpv,1
rehne do bro pappu na ho payega pata chala return home ka raasta bhool gaya tumhe hi jaake leke ana padega agar t co v3jurt9vj0,2
siddhuquitpolitics sardar thok tali or chor politics bhut burai kar rha tha tu karma fucks hard,1
rt victoriouslogan it s june we re officially halfway thru the year mind blowing,2
bakhtawarbz aseefabz aalizardari jb tak sindh main bewakuf log hain zardari jail nahi jasakta gareeb sindhi aaj t co 8w82nkcoj8,1
rt ssr84059971 rishabh05900425 reallyswara nahi aaj kal kanhaiya kumar or vo kutta jiske saath photo post ki hai dono iski lete rehte h,1
narendramodi modi ji ye sapath grahan samaroh har 5 saal baad aap hi karenge jab tak aap ban sakenge tab tak aapk t co 7yhcpucgph,0
hon b cm uk sh t s rawat ji ko bahut bahut badhai with regards rajesh parmar parsad n n d dun uk t co atoqt4d8hz,0
happy happy birthday to you tere jaise dost duniya mein hote hain bahut few chhote se mere is dil mein only hai t t co 2c43gocvyu,0
blezzingz4u savageclown666 jhuth nhi ye all boys are same feku,1
devsing30353779 pintuchaudhary anshuman230 bprerna kyu najayz ko najayaz bolke gussa dila rahe ho galti ho g t co eh9geq88vg,1
jai baba balaknath bandara village faste mai apka swagat hai feeling happy at garam panchayat bara t co eqfqaayi0n,0
mamataofficial जी bjp ke jaal main mat fasiye ye log emotions ke sath khelker hi jitte hain pls samjhne ki k t co ani4nsf7o6,1
narendramodi modiji welcome from the peoples of the country we have great expectations form you parliament me app t co deqmsqvft4,0
rt shahrcasm modi sarkaar aane se liberal samaaj me shok ka vatavaran koi kuch nahi likh raha rw wale pareshan rw wale apna gussa rw w,1
happy morning have a joyful day nation first jai jawan jai hind vande matram hindustan jindabad t co 2zvgjpuiqn,0
vikasbha modi aa ke bata dega ki ye fake video hai tab bhi besharam patrkar ye tweet delete nhi karega,1
reallyswara tera koi tweet nhi dikha jab amethi me bjp k worker ko mara gaya waha bhi to apni gandi shakal lekar j t co gzdoyniqww,1
sardanarohit maliniawasthi sir ager mari bat modi ji tak jay to may kahna chahata hu ki garibo ko rasan danay kay t co dcjzfxd9yp,0
narendramodi manojsinhabjp hardik badhai avm subhkamnaye shredhiye narendra modi ji t co l0tuq9u1gs,0
anildubey04 msisodia arvindkejriwal atishiaap kumarbibhav arunodayprakash is kam ke bad bhi to election me ja t co clzk2fp3vs,2
pakistan k musalmano ramadan jaty jaty b humy mazboot kr rha h match dekhty hue gaali ni deni iccwc2019,2
someone is abusing our country and she is laughing yehi gaali congress walo ki di hoti to ab tak behanji ne hun t co bwqljaq68x,1
deepakcc harunkh67113991 jandkheadlines shehla rashid hanuman tumara superman bheem tumhara thor this is all i t co ianyt117wn,2
ajaymaken duttabhishek smile friday happy birthday and great day with duttaabhishek01 dil se badhai,0
mera pnr nb 2460725150 hai ye bogy me a c working nahi ho rahi hai attender bi kuch kar nahi raha hai bolne par ka t co sroc1qbos5,1
zeenewshindi narendramodi phle pure pakistan se atankwadi saaf fir kre gae imran ko maaf nhi to vhi apna ullu chaat,1
dhaikilokatweet selectors ne bhi vijay shankar ko ye soch kar choose kiya ki chalna to kisi ko bhi nhi hai number t co ssw87lysqz,2
mayagupta92 use bolunga ki iski bur ka bhosada ban gya hai chuchiyan papite ki tarah latak gai hai aur twitter ki t co 1pkgpvkhzi,1
zeenewshindi incindia congress ki haar ka 1 karan ye khujliwala baba bhi he bada choudhry bana firta tha or t co asfzuwyzxq,2
rt meshestory me i dont have boyfriend me phir coffee chalein she i have husband me meshestory,2
timesofindia tum log kabhi nahi sudhroge every time upper caste lower caste what nonsense,2
bharat mata ki jai vande matram jai shri ram t co f7d73qwdx8,0
this bandi called punjabis the worst and white people of pakistan te mera bs nai chalandeya k me endiyaan internet t co kbjftxebfd,1
i love my job my new house i love everything im doing right now ion think i ever been this happy in life,0
dear sir hamare aliganj chetra me jay sankar word me kafi samay se siver tuta pada hai or iski sikayat humne kyi ba t co imm9sor0sp,2
r a j b vseekswisdom earn pride nahi yeh vseekswisdom to doodh pr hi jiti hai,2
welcome to the new india jo no problem development no need poverty don't mind only communal violence ha t co srxrknwd2i,1
vishkanyaaaa bc haad ho gyi aare mc usse bacha leyta ya video apni gand me thoos le bc bagwan ne dill d t co odvogwossi,1
rt manueldnl thank you lord for all the blessing that we cannot see maging grateful sana tayo even sa pinakamaliliit na bagay na binibi,0
sarfaraza 54 thank you for wearing the national dress at the opening ceremony of cwc19 you have done us all proud t co m7moap6hp7,0
i am sorry to be the one to break it to you bilawal but your grandfather is actually dead and no the zinda hay t co gva66ryz96,0
bdutt unko hindu muslim krne se fursat milega tab sochenge na how ironical this is that the media of the count t co 8swsldggge,0
arunjaitley ur the great leader sir i pray to god for your good health aap jaldi thik ho kar vapas aaiye aap jais t co wdjcev7zwf,0
ashoswai indiatoday lo bangaya india super power in education fale liberals and modi haters will start cry that t co pumeqpvxfl,1
narendramodi dth providers maalamal ho rahe hain aur gareeb halal please new dth policy band karen bjp sarkar ke t co w5kvq1i0wq,0
yeh hai hindustan ki shaan jo apni jaan dekar dusro ko tofha de jta hai salute to you brother t co xgoynvtqb1,0
srkian baadshah aadisrkian1 sinchan21029371 srks wolverine bechare wo zakham nhi bhole 40 screens pe housefull,2
yeah darlin ' gonna make it happen take the world in a love embrace fire all of your guns at once and explode into space,0
jeetan patel you absolute legend what a great win for warwickshireccc let's hope it's onwards and upwards now coyb warvsu,0
rt awarastic pakistan ko kisi ne btaya nahi t20 world cup nahi h ye jo 20 over me hi ludak gaye,1
bilaldarone9 qazi essa ke bete hona koi certifiable cheez nahi he sc ke judge faisla karlenge patwariyo ka khof samajh nahi aaraha wese,2
ab election complete ho gye sarkar bhi ban gyi ab yogi ji or modi ji u p me electricity or paani ka dekh lo haala t co aruwxr35fc,2
rt niranjanchawar1 well done manjrekarmahesh this time you do very well as a host good job ata aamchya apexanvr pani feru nka next wee,2
smritiirani smriti ji bas apse ek gujaris hai ki ap amethi ke chaplooson se bach ke rahiyega congratulations for your victory,1
